accessionNumber,cik10,company_name,download_url,filingDate,primaryDocument,saved_path,ticker
0001001250-25-000109,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000109/el-20250930.htm,2025-10-30,el-20250930.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2025_10-Q_2025-10-30_0001001250-25-000109.htm,EL
0001001250-25-000060,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000060/el-20250331.htm,2025-05-01,el-20250331.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2025_10-Q_2025-05-01_0001001250-25-000060.htm,EL
0001001250-25-000011,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000011/el-20241231.htm,2025-02-04,el-20241231.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2025_10-Q_2025-02-04_0001001250-25-000011.htm,EL
0001001250-24-000177,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000177/el-20240930.htm,2024-10-31,el-20240930.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2024_10-Q_2024-10-31_0001001250-24-000177.htm,EL
0001001250-24-000049,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000049/el-20240331.htm,2024-05-01,el-20240331.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2024_10-Q_2024-05-01_0001001250-24-000049.htm,EL
0001001250-24-000007,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000007/el-20231231.htm,2024-02-05,el-20231231.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2024_10-Q_2024-02-05_0001001250-24-000007.htm,EL
0001001250-23-000177,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000177/el-20230930.htm,2023-11-01,el-20230930.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2023_10-Q_2023-11-01_0001001250-23-000177.htm,EL
0001001250-23-000054,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000054/el-20230331.htm,2023-05-03,el-20230331.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2023_10-Q_2023-05-03_0001001250-23-000054.htm,EL
0001001250-23-000010,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000010/el-20221231.htm,2023-02-02,el-20221231.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2023_10-Q_2023-02-02_0001001250-23-000010.htm,EL
0001001250-22-000182,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000182/el-20220930.htm,2022-11-02,el-20220930.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2022_10-Q_2022-11-02_0001001250-22-000182.htm,EL
0001001250-22-000055,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000055/el-20220331.htm,2022-05-03,el-20220331.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2022_10-Q_2022-05-03_0001001250-22-000055.htm,EL
0001001250-22-000006,0001001250,ESTEE LAUDER COMPANIES INC,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000006/el-20211231.htm,2022-02-03,el-20211231.htm,sec_10q\EL\ESTEE LAUDER COMPANIES INC\2022_10-Q_2022-02-03_0001001250-22-000006.htm,EL
0001156039-25-000136,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603925000136/elv-20250930.htm,2025-10-21,elv-20250930.htm,"sec_10q\ELV\Elevance Health, Inc.\2025_10-Q_2025-10-21_0001156039-25-000136.htm",ELV
0001156039-25-000114,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603925000114/elv-20250630.htm,2025-07-17,elv-20250630.htm,"sec_10q\ELV\Elevance Health, Inc.\2025_10-Q_2025-07-17_0001156039-25-000114.htm",ELV
0001156039-25-000057,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603925000057/elv-20250331.htm,2025-04-22,elv-20250331.htm,"sec_10q\ELV\Elevance Health, Inc.\2025_10-Q_2025-04-22_0001156039-25-000057.htm",ELV
0001156039-24-000122,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603924000122/elv-20240930.htm,2024-10-17,elv-20240930.htm,"sec_10q\ELV\Elevance Health, Inc.\2024_10-Q_2024-10-17_0001156039-24-000122.htm",ELV
0001156039-24-000104,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603924000104/elv-20240630.htm,2024-07-17,elv-20240630.htm,"sec_10q\ELV\Elevance Health, Inc.\2024_10-Q_2024-07-17_0001156039-24-000104.htm",ELV
0001156039-24-000066,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603924000066/elv-20240331.htm,2024-04-18,elv-20240331.htm,"sec_10q\ELV\Elevance Health, Inc.\2024_10-Q_2024-04-18_0001156039-24-000066.htm",ELV
0001156039-23-000109,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603923000109/elv-20230930.htm,2023-10-18,elv-20230930.htm,"sec_10q\ELV\Elevance Health, Inc.\2023_10-Q_2023-10-18_0001156039-23-000109.htm",ELV
0001156039-23-000088,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603923000088/elv-20230630.htm,2023-07-19,elv-20230630.htm,"sec_10q\ELV\Elevance Health, Inc.\2023_10-Q_2023-07-19_0001156039-23-000088.htm",ELV
0001156039-23-000054,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603923000054/elv-20230331.htm,2023-04-19,elv-20230331.htm,"sec_10q\ELV\Elevance Health, Inc.\2023_10-Q_2023-04-19_0001156039-23-000054.htm",ELV
0001156039-22-000084,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603922000084/elv-20220930.htm,2022-10-19,elv-20220930.htm,"sec_10q\ELV\Elevance Health, Inc.\2022_10-Q_2022-10-19_0001156039-22-000084.htm",ELV
0001156039-22-000081,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603922000081/elv-20220630.htm,2022-07-20,elv-20220630.htm,"sec_10q\ELV\Elevance Health, Inc.\2022_10-Q_2022-07-20_0001156039-22-000081.htm",ELV
0001156039-22-000051,0001156039,"Elevance Health, Inc.",https://www.sec.gov/Archives/edgar/data/1156039/000115603922000051/antm-20220331.htm,2022-04-20,antm-20220331.htm,"sec_10q\ELV\Elevance Health, Inc.\2022_10-Q_2022-04-20_0001156039-22-000051.htm",ELV
0000032604-25-000076,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260425000076/emr-20250630.htm,2025-08-06,emr-20250630.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2025_10-Q_2025-08-06_0000032604-25-000076.htm,EMR
0000032604-25-000064,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260425000064/emr-20250331.htm,2025-05-07,emr-20250331.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2025_10-Q_2025-05-07_0000032604-25-000064.htm,EMR
0000032604-25-000012,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260425000012/emr-20241231.htm,2025-02-05,emr-20241231.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2025_10-Q_2025-02-05_0000032604-25-000012.htm,EMR
0000032604-24-000036,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260424000036/emr-20240630.htm,2024-08-07,emr-20240630.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2024_10-Q_2024-08-07_0000032604-24-000036.htm,EMR
0000032604-24-000024,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260424000024/emr-20240331.htm,2024-05-08,emr-20240331.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2024_10-Q_2024-05-08_0000032604-24-000024.htm,EMR
0000032604-24-000008,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260424000008/emr-20231231.htm,2024-02-07,emr-20231231.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2024_10-Q_2024-02-07_0000032604-24-000008.htm,EMR
0000032604-23-000037,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260423000037/emr-20230630.htm,2023-08-02,emr-20230630.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2023_10-Q_2023-08-02_0000032604-23-000037.htm,EMR
0000032604-23-000030,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260423000030/emr-20230331.htm,2023-05-03,emr-20230331.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2023_10-Q_2023-05-03_0000032604-23-000030.htm,EMR
0000032604-23-000010,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260423000010/emr-20221231.htm,2023-02-08,emr-20221231.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2023_10-Q_2023-02-08_0000032604-23-000010.htm,EMR
0000032604-22-000035,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260422000035/emr-20220630.htm,2022-08-09,emr-20220630.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2022_10-Q_2022-08-09_0000032604-22-000035.htm,EMR
0000032604-22-000030,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260422000030/emr-20220331.htm,2022-05-04,emr-20220331.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2022_10-Q_2022-05-04_0000032604-22-000030.htm,EMR
0000032604-22-000009,0000032604,EMERSON ELECTRIC CO,https://www.sec.gov/Archives/edgar/data/32604/000003260422000009/emr-20211231.htm,2022-02-02,emr-20211231.htm,sec_10q\EMR\EMERSON ELECTRIC CO\2022_10-Q_2022-02-02_0000032604-22-000009.htm,EMR
0000821189-25-000131,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118925000131/eog-20250930.htm,2025-11-06,eog-20250930.htm,sec_10q\EOG\EOG RESOURCES INC\2025_10-Q_2025-11-06_0000821189-25-000131.htm,EOG
0000821189-25-000070,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118925000070/eog-20250630.htm,2025-08-07,eog-20250630.htm,sec_10q\EOG\EOG RESOURCES INC\2025_10-Q_2025-08-07_0000821189-25-000070.htm,EOG
0000821189-25-000022,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118925000022/eog-20250331.htm,2025-05-01,eog-20250331.htm,sec_10q\EOG\EOG RESOURCES INC\2025_10-Q_2025-05-01_0000821189-25-000022.htm,EOG
0000821189-24-000049,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118924000049/eog-20240930.htm,2024-11-07,eog-20240930.htm,sec_10q\EOG\EOG RESOURCES INC\2024_10-Q_2024-11-07_0000821189-24-000049.htm,EOG
0000821189-24-000031,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118924000031/eog-20240630.htm,2024-08-01,eog-20240630.htm,sec_10q\EOG\EOG RESOURCES INC\2024_10-Q_2024-08-01_0000821189-24-000031.htm,EOG
0000821189-24-000021,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118924000021/eog-20240331.htm,2024-05-02,eog-20240331.htm,sec_10q\EOG\EOG RESOURCES INC\2024_10-Q_2024-05-02_0000821189-24-000021.htm,EOG
0000821189-23-000051,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118923000051/eog-20230930.htm,2023-11-02,eog-20230930.htm,sec_10q\EOG\EOG RESOURCES INC\2023_10-Q_2023-11-02_0000821189-23-000051.htm,EOG
0000821189-23-000040,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118923000040/eog-20230630.htm,2023-08-03,eog-20230630.htm,sec_10q\EOG\EOG RESOURCES INC\2023_10-Q_2023-08-03_0000821189-23-000040.htm,EOG
0000821189-23-000024,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118923000024/eog-20230331.htm,2023-05-04,eog-20230331.htm,sec_10q\EOG\EOG RESOURCES INC\2023_10-Q_2023-05-04_0000821189-23-000024.htm,EOG
0000821189-22-000056,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118922000056/eog-20220930.htm,2022-11-03,eog-20220930.htm,sec_10q\EOG\EOG RESOURCES INC\2022_10-Q_2022-11-03_0000821189-22-000056.htm,EOG
0000821189-22-000041,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118922000041/eog-20220630.htm,2022-08-04,eog-20220630.htm,sec_10q\EOG\EOG RESOURCES INC\2022_10-Q_2022-08-04_0000821189-22-000041.htm,EOG
0000821189-22-000028,0000821189,EOG RESOURCES INC,https://www.sec.gov/Archives/edgar/data/821189/000082118922000028/eog-20220331.htm,2022-05-05,eog-20220331.htm,sec_10q\EOG\EOG RESOURCES INC\2022_10-Q_2022-05-05_0000821189-22-000028.htm,EOG
0001352010-25-000056,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201025000056/epam-20250930.htm,2025-11-06,epam-20250930.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2025_10-Q_2025-11-06_0001352010-25-000056.htm",EPAM
0001352010-25-000029,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201025000029/epam-20250630.htm,2025-08-07,epam-20250630.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2025_10-Q_2025-08-07_0001352010-25-000029.htm",EPAM
0001352010-25-000015,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201025000015/epam-20250331.htm,2025-05-08,epam-20250331.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2025_10-Q_2025-05-08_0001352010-25-000015.htm",EPAM
0001352010-24-000044,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201024000044/epam-20240930.htm,2024-11-07,epam-20240930.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2024_10-Q_2024-11-07_0001352010-24-000044.htm",EPAM
0001352010-24-000027,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201024000027/epam-20240630.htm,2024-08-08,epam-20240630.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2024_10-Q_2024-08-08_0001352010-24-000027.htm",EPAM
0001352010-24-000018,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201024000018/epam-20240331.htm,2024-05-09,epam-20240331.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2024_10-Q_2024-05-09_0001352010-24-000018.htm",EPAM
0001352010-23-000051,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201023000051/epam-20230930.htm,2023-11-03,epam-20230930.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2023_10-Q_2023-11-03_0001352010-23-000051.htm",EPAM
0001352010-23-000044,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201023000044/epam-20230630.htm,2023-08-03,epam-20230630.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2023_10-Q_2023-08-03_0001352010-23-000044.htm",EPAM
0001352010-23-000027,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201023000027/epam-20230331.htm,2023-05-05,epam-20230331.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2023_10-Q_2023-05-05_0001352010-23-000027.htm",EPAM
0001352010-22-000057,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201022000057/epam-20220930.htm,2022-11-04,epam-20220930.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2022_10-Q_2022-11-04_0001352010-22-000057.htm",EPAM
0001352010-22-000048,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201022000048/epam-20220630.htm,2022-08-05,epam-20220630.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2022_10-Q_2022-08-05_0001352010-22-000048.htm",EPAM
0001352010-22-000036,0001352010,"EPAM Systems, Inc.",https://www.sec.gov/Archives/edgar/data/1352010/000135201022000036/epam-20220331.htm,2022-05-10,epam-20220331.htm,"sec_10q\EPAM\EPAM Systems, Inc.\2022_10-Q_2022-05-10_0001352010-22-000036.htm",EPAM
0001101239-25-000062,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000110123925000062/eqix-20250930.htm,2025-10-29,eqix-20250930.htm,sec_10q\EQIX\EQUINIX INC\2025_10-Q_2025-10-29_0001101239-25-000062.htm,EQIX
0001101239-25-000029,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000110123925000029/eqix-20250630.htm,2025-07-30,eqix-20250630.htm,sec_10q\EQIX\EQUINIX INC\2025_10-Q_2025-07-30_0001101239-25-000029.htm,EQIX
0001628280-25-021086,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828025021086/eqix-20250331.htm,2025-04-30,eqix-20250331.htm,sec_10q\EQIX\EQUINIX INC\2025_10-Q_2025-04-30_0001628280-25-021086.htm,EQIX
0001628280-24-044355,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828024044355/eqix-20240930.htm,2024-10-30,eqix-20240930.htm,sec_10q\EQIX\EQUINIX INC\2024_10-Q_2024-10-30_0001628280-24-044355.htm,EQIX
0001628280-24-035638,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828024035638/eqix-20240630.htm,2024-08-07,eqix-20240630.htm,sec_10q\EQIX\EQUINIX INC\2024_10-Q_2024-08-07_0001628280-24-035638.htm,EQIX
0001628280-24-021647,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828024021647/eqix-20240331.htm,2024-05-08,eqix-20240331.htm,sec_10q\EQIX\EQUINIX INC\2024_10-Q_2024-05-08_0001628280-24-021647.htm,EQIX
0001628280-23-035406,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828023035406/eqix-20230930.htm,2023-10-27,eqix-20230930.htm,sec_10q\EQIX\EQUINIX INC\2023_10-Q_2023-10-27_0001628280-23-035406.htm,EQIX
0001628280-23-027511,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828023027511/eqix-20230630.htm,2023-08-04,eqix-20230630.htm,sec_10q\EQIX\EQUINIX INC\2023_10-Q_2023-08-04_0001628280-23-027511.htm,EQIX
0001628280-23-016073,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828023016073/eqix-20230331.htm,2023-05-05,eqix-20230331.htm,sec_10q\EQIX\EQUINIX INC\2023_10-Q_2023-05-05_0001628280-23-016073.htm,EQIX
0001628280-22-028466,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828022028466/eqix-20220930.htm,2022-11-04,eqix-20220930.htm,sec_10q\EQIX\EQUINIX INC\2022_10-Q_2022-11-04_0001628280-22-028466.htm,EQIX
0001628280-22-019818,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828022019818/eqix-20220630.htm,2022-07-29,eqix-20220630.htm,sec_10q\EQIX\EQUINIX INC\2022_10-Q_2022-07-29_0001628280-22-019818.htm,EQIX
0001628280-22-011503,0001101239,EQUINIX INC,https://www.sec.gov/Archives/edgar/data/1101239/000162828022011503/eqix-20220331.htm,2022-04-29,eqix-20220331.htm,sec_10q\EQIX\EQUINIX INC\2022_10-Q_2022-04-29_0001628280-22-011503.htm,EQIX
0001193125-25-258599,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000119312525258599/eqr-20250930.htm,2025-10-30,eqr-20250930.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2025_10-Q_2025-10-30_0001193125-25-258599.htm,EQR
0000950170-25-104090,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017025104090/eqr-20250630.htm,2025-08-06,eqr-20250630.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2025_10-Q_2025-08-06_0000950170-25-104090.htm,EQR
0000950170-25-061082,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017025061082/eqr-20250331.htm,2025-04-30,eqr-20250331.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2025_10-Q_2025-04-30_0000950170-25-061082.htm,EQR
0000950170-24-120716,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017024120716/eqr-20240930.htm,2024-11-04,eqr-20240930.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2024_10-Q_2024-11-04_0000950170-24-120716.htm,EQR
0000950170-24-089300,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017024089300/eqr-20240630.htm,2024-08-01,eqr-20240630.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2024_10-Q_2024-08-01_0000950170-24-089300.htm,EQR
0000950170-24-052144,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017024052144/eqr-20240331.htm,2024-05-02,eqr-20240331.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2024_10-Q_2024-05-02_0000950170-24-052144.htm,EQR
0000950170-23-058214,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017023058214/eqr-20230930.htm,2023-11-02,eqr-20230930.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2023_10-Q_2023-11-02_0000950170-23-058214.htm,EQR
0000950170-23-037206,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017023037206/eqr-20230630.htm,2023-08-02,eqr-20230630.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2023_10-Q_2023-08-02_0000950170-23-037206.htm,EQR
0000950170-23-015831,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017023015831/eqr-20230331.htm,2023-04-28,eqr-20230331.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2023_10-Q_2023-04-28_0000950170-23-015831.htm,EQR
0000950170-22-020464,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000095017022020464/eqr-20220930.htm,2022-10-28,eqr-20220930.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2022_10-Q_2022-10-28_0000950170-22-020464.htm,EQR
0001564590-22-027109,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000156459022027109/eqr-10q_20220630.htm,2022-07-29,eqr-10q_20220630.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2022_10-Q_2022-07-29_0001564590-22-027109.htm,EQR
0001564590-22-016816,0000906107,EQUITY RESIDENTIAL,https://www.sec.gov/Archives/edgar/data/906107/000156459022016816/eqr-10q_20220331.htm,2022-04-29,eqr-10q_20220331.htm,sec_10q\EQR\EQUITY RESIDENTIAL\2022_10-Q_2022-04-29_0001564590-22-016816.htm,EQR
0000033213-25-000049,0000033213,EQT Corp,https://www.sec.gov/Archives/edgar/data/33213/000003321325000049/eqt-20250930.htm,2025-10-22,eqt-20250930.htm,sec_10q\EQT\EQT Corp\2025_10-Q_2025-10-22_0000033213-25-000049.htm,EQT
0000033213-25-000033,0000033213,EQT Corp,https://www.sec.gov/Archives/edgar/data/33213/000003321325000033/eqt-20250630.htm,2025-07-23,eqt-20250630.htm,sec_10q\EQT\EQT Corp\2025_10-Q_2025-07-23_0000033213-25-000033.htm,EQT
0000033213-25-000023,0000033213,EQT Corp,https://www.sec.gov/Archives/edgar/data/33213/000003321325000023/eqt-20250331.htm,2025-04-23,eqt-20250331.htm,sec_10q\EQT\EQT Corp\2025_10-Q_2025-04-23_0000033213-25-000023.htm,EQT
0000033213-24-000047,0000033213,EQT Corp,https://www.sec.gov/Archives/edgar/data/33213/000003321324000047/eqt-20240930.htm,2024-10-30,eqt-20240930.htm,sec_10q\EQT\EQT Corp\2024_10-Q_2024-10-30_0000033213-24-000047.htm,EQT
